"Time","{dostawca=""Azure"", konfiguracja=""high"", usługa=""Container Apps""}","{dostawca=""Azure"", konfiguracja=""low"", usługa=""Container Apps""}","{dostawca=""Azure"", konfiguracja=""medium"", usługa=""Container Apps""}"
2025-09-14 00:23:00,20.8,57.5,42.5
2025-09-14 00:23:30,20.8,57.5,42.5
2025-09-14 00:24:00,20.8,56,42.5
2025-09-14 00:24:30,20.8,56,42.5
2025-09-14 00:25:00,20.8,54.8,42.5
2025-09-14 00:25:30,20.8,54.8,42.5
2025-09-14 00:26:00,20.8,53.8,42.5
2025-09-14 00:26:30,20.8,53.8,42.5
2025-09-14 00:27:00,20.8,53,42.5
2025-09-14 00:27:30,20.8,53,42.5
2025-09-14 00:28:00,20.8,50,42.5
2025-09-14 00:28:30,20.8,50,42.5
2025-09-14 00:29:00,20.8,45.3,42.5
2025-09-14 00:29:30,20.8,45.3,42.5
2025-09-14 00:30:00,20.8,43.5,42.5
2025-09-14 00:30:30,20.8,43.5,42.5
2025-09-14 00:31:00,20.8,43.5,42.5
2025-09-14 00:31:30,20.8,43.5,42.5
2025-09-14 00:32:00,20.8,42.5,42.5
2025-09-14 00:32:30,20.8,42.5,42.5
2025-09-14 00:33:00,20.8,36.5,42.5
2025-09-14 00:33:30,20.8,36.5,42.5
2025-09-14 00:34:00,20.8,28.8,42.5
2025-09-14 00:34:30,20.8,28.8,42.5
2025-09-14 00:35:00,20.8,24.8,42.5
2025-09-14 00:35:30,20.8,24.8,42.5
2025-09-14 00:36:00,20.8,21.5,42.5
2025-09-14 00:36:30,20.8,21.5,42.5
2025-09-14 00:37:00,20.3,17.5,42.5
2025-09-14 00:37:30,20.3,17.5,42.5
2025-09-14 00:38:00,20.8,12.5,42.8
2025-09-14 00:38:30,20.8,12.5,42.8
2025-09-14 00:39:00,20.3,9.50,42.5
2025-09-14 00:39:30,20.3,9.50,42.5
2025-09-14 00:40:00,20.8,7.50,42.8
2025-09-14 00:40:30,20.8,7.50,42.8
2025-09-14 00:41:00,20.5,5.25,42.5
2025-09-14 00:41:30,20.5,5.25,42.5
2025-09-14 00:42:00,20.5,4.25,42.5
2025-09-14 00:42:30,20.5,4.25,42.5
2025-09-14 00:43:00,20.5,4.25,42.5
2025-09-14 00:43:30,20.5,4.25,42.5
2025-09-14 00:44:00,20,4.25,42.5
2025-09-14 00:44:30,20,4.25,42.5
2025-09-14 00:45:00,20,4.25,41.8
2025-09-14 00:45:30,20,4.25,41.8
2025-09-14 00:46:00,20,4,42.5
2025-09-14 00:46:30,20,4,42.5
2025-09-14 00:47:00,20,4,41.8
2025-09-14 00:47:30,20,4,41.8
2025-09-14 00:48:00,20,4,42.5
2025-09-14 00:48:30,20,4,42.5
2025-09-14 00:49:00,20,4,41.8
2025-09-14 00:49:30,20,4,41.8
2025-09-14 00:50:00,20,4.25,41.8
2025-09-14 00:50:30,20,4.25,41.8
2025-09-14 00:51:00,20,5.25,41.8
2025-09-14 00:51:30,20,5.25,41.8
2025-09-14 00:52:00,20,5.50,41.8
2025-09-14 00:52:30,20,5.50,41.8
2025-09-14 00:53:00,20,5.50,41.8
2025-09-14 00:53:30,20,5.50,41.8
2025-09-14 00:54:00,20,5.50,41.8
2025-09-14 00:54:30,20,5.50,41.8
2025-09-14 00:55:00,20,5.75,40.8
2025-09-14 00:55:30,20,5.75,40.8
2025-09-14 00:56:00,20.5,4.75,41.8
2025-09-14 00:56:30,20.5,4.75,41.8
2025-09-14 00:57:00,20,4.75,41.3
2025-09-14 00:57:30,20,4.75,41.3
2025-09-14 00:58:00,20.5,4.25,41.3
2025-09-14 00:58:30,20.5,4.25,41.3
2025-09-14 00:59:00,20.5,4.25,41.3
2025-09-14 00:59:30,20.5,4.25,41.3
2025-09-14 01:00:00,20.5,4.25,41.8
2025-09-14 01:00:30,20.5,4.25,41.8
2025-09-14 01:01:00,20.5,4.25,41.3
2025-09-14 01:01:30,20.5,4.25,41.3
2025-09-14 01:02:00,20.8,4,41.3
2025-09-14 01:02:30,20.8,4,41.3
2025-09-14 01:03:00,20.3,4,41.8
2025-09-14 01:03:30,20.3,4,41.8
2025-09-14 01:04:00,20.8,4,41.3
2025-09-14 01:04:30,20.8,4,41.3
2025-09-14 01:05:00,20.3,4,41.8
2025-09-14 01:05:30,20.3,4,41.8
2025-09-14 01:06:00,20.3,4,41.8
2025-09-14 01:06:30,20.3,4,41.8
2025-09-14 01:07:00,20.8,4,41.8
2025-09-14 01:07:30,20.8,4,41.8
2025-09-14 01:08:00,20.3,4,41.5
2025-09-14 01:08:30,20.3,4,41.5
2025-09-14 01:09:00,20.3,4,41.8
2025-09-14 01:09:30,20.3,4,41.8
2025-09-14 01:10:00,20.3,4,41.8
2025-09-14 01:10:30,20.3,4,41.8
2025-09-14 01:11:00,20.3,4,41.8
2025-09-14 01:11:30,20.3,4,41.8
2025-09-14 01:12:00,20,4,42
2025-09-14 01:12:30,20,4,42
2025-09-14 01:13:00,20.3,4,42
2025-09-14 01:13:30,20.3,4,42
2025-09-14 01:14:00,20.3,4,42
2025-09-14 01:14:30,20.3,4,42
2025-09-14 01:15:00,20.5,4,42
2025-09-14 01:15:30,20.5,4,42
2025-09-14 01:16:00,20.5,4,42
2025-09-14 01:16:30,20.5,4,42
2025-09-14 01:17:00,20.5,4,42
2025-09-14 01:17:30,20.5,4,42
2025-09-14 01:18:00,20.3,4,42
2025-09-14 01:18:30,20.3,4,42
2025-09-14 01:19:00,20.5,4,42
2025-09-14 01:19:30,20.5,4,42
2025-09-14 01:20:00,20.3,4,42
2025-09-14 01:20:30,20.3,4,42
2025-09-14 01:21:00,20.5,4,42
2025-09-14 01:21:30,20.5,4,42
2025-09-14 01:22:00,20.5,3.75,42
2025-09-14 01:22:30,20.5,3.75,42
2025-09-14 01:23:00,20.3,4,42
2025-09-14 01:23:30,20.3,4,42
2025-09-14 01:24:00,20.5,4,42
2025-09-14 01:24:30,20.5,4,42
2025-09-14 01:25:00,20.5,4,42
2025-09-14 01:25:30,20.5,4,42
2025-09-14 01:26:00,20.3,4,42
2025-09-14 01:26:30,20.3,4,42
2025-09-14 01:27:00,20.5,4,42
2025-09-14 01:27:30,20.5,4,42
2025-09-14 01:28:00,20.5,4,42.5
2025-09-14 01:28:30,20.5,4,42.5
2025-09-14 01:29:00,20.3,4,42
2025-09-14 01:29:30,20.3,4,42
2025-09-14 01:30:00,20.5,4,42
2025-09-14 01:30:30,20.5,4,42
2025-09-14 01:31:00,20.5,4,42.5
2025-09-14 01:31:30,20.5,4,42.5
2025-09-14 01:32:00,20.3,4,42.5
2025-09-14 01:32:30,20.3,4,42.5
2025-09-14 01:33:00,20.5,4,42
2025-09-14 01:33:30,20.5,4,42
2025-09-14 01:34:00,20.5,4,42
2025-09-14 01:34:30,20.5,4,42
2025-09-14 01:35:00,20.5,4,42.5
2025-09-14 01:35:30,20.5,4,42.5
2025-09-14 01:36:00,20.5,4,42
2025-09-14 01:36:30,20.5,4,42
2025-09-14 01:37:00,20.5,4,42
2025-09-14 01:37:30,20.5,4,42
2025-09-14 01:38:00,20.5,4,42.5
2025-09-14 01:38:30,20.5,4,42.5
2025-09-14 01:39:00,20.8,4,42.5
2025-09-14 01:39:30,20.8,4,42.5
2025-09-14 01:40:00,20.8,4.25,42
2025-09-14 01:40:30,20.8,4.25,42
2025-09-14 01:41:00,20.8,4,42.5
2025-09-14 01:41:30,20.8,4,42.5
2025-09-14 01:42:00,21,4,42.3
2025-09-14 01:42:30,21,4,42.3
2025-09-14 01:43:00,20.8,4.25,42
2025-09-14 01:43:30,20.8,4.25,42
2025-09-14 01:44:00,20.8,4.25,42.3
2025-09-14 01:44:30,20.8,4.25,42.3
2025-09-14 01:45:00,21,4.25,42.8
2025-09-14 01:45:30,21,4.25,42.8
2025-09-14 01:46:00,20.8,4.25,42.3
2025-09-14 01:46:30,20.8,4.25,42.3
2025-09-14 01:47:00,20.8,4.25,42.3
2025-09-14 01:47:30,20.8,4.25,42.3
2025-09-14 01:48:00,21,4.25,42.8
2025-09-14 01:48:30,21,4.25,42.8
2025-09-14 01:49:00,20.8,4.50,42.3
2025-09-14 01:49:30,20.8,4.50,42.3
